Iter,Best_Result
0,22
1,19.19837899860645
2,19.19837899860645
3,19.19837899860645
4,19.19837899860645
5,19.19837899860645
6,19.19837899860645
7,19.19837899860645
8,19.19837899860645
9,19.19837899860645
10,19.19837899860645
11,19.19837899860645
12,19.19837899860645
13,19.19837899860645
14,19.19837899860645
15,19.19837899860645
16,19.19837899860645
17,19.19837899860645
18,19.19837899860645
19,19.19837899860645
20,19.19837899860645
21,19.19837899860645
22,19.19837899860645
23,19.19837899860645
24,19.19837899860645
25,19.19837899860645
26,19.19837899860645
27,19.19837899860645
28,19.19837899860645
29,19.19837899860645
30,19.19837899860645
31,19.19837899860645
32,19.19837899860645
33,19.19837899860645
34,19.19837899860645
35,19.19837899860645
36,19.19837899860645
37,19.19837899860645
38,19.19837899860645
39,19.19837899860645
40,19.19837899860645
41,19.19837899860645
42,19.19837899860645
43,19.19837899860645
44,19.19837899860645
45,19.19837899860645
46,19.19837899860645
47,19.19837899860645
48,19.19837899860645
49,19.19837899860645
50,19.19837899860645
51,19.19837899860645
52,19.19837899860645
53,19.19837899860645
54,19.19837899860645
55,19.19837899860645
56,19.19837899860645
57,19.19837899860645
58,19.19837899860645
59,19.19837899860645
60,19.19837899860645
61,19.19837899860645
62,19.19837899860645
63,19.19837899860645
64,19.19837899860645
65,19.19837899860645
66,19.19837899860645
67,19.19837899860645
68,19.19837899860645
69,19.19837899860645
70,19.19837899860645
71,19.19837899860645
72,19.19837899860645
73,19.19837899860645
74,19.19837899860645
75,19.19837899860645
76,19.19837899860645
77,19.19837899860645
78,19.19837899860645
79,19.19837899860645
80,19.19837899860645
81,19.19837899860645
82,19.19837899860645
83,19.19837899860645
84,19.19837899860645
85,19.19837899860645
86,19.19837899860645
87,19.19837899860645
88,19.19837899860645
89,19.19837899860645
90,19.19837899860645
91,19.19837899860645
92,19.19837899860645
93,19.19837899860645
94,19.19837899860645
95,19.19837899860645
96,19.19837899860645
97,19.19837899860645
98,19.19837899860645
99,19.19837899860645
100,19.19837899860645
101,19.19837899860645
102,19.19837899860645
103,19.19837899860645
104,19.19837899860645
105,19.19837899860645
106,19.19837899860645
107,19.19837899860645
108,19.19837899860645
109,19.19837899860645
110,19.19837899860645
111,19.19837899860645
112,19.19837899860645
113,19.19837899860645
114,19.19837899860645
115,19.19837899860645
116,19.19837899860645
117,19.19837899860645
118,19.19837899860645
119,19.19837899860645
120,19.19837899860645
121,19.19837899860645
122,19.19837899860645
123,19.19837899860645
124,19.19837899860645
125,19.19837899860645
126,19.19837899860645
127,19.19837899860645
128,19.19837899860645
129,19.19837899860645
130,19.19837899860645
131,19.19837899860645
132,19.19837899860645
133,19.19837899860645
134,19.19837899860645
135,19.19837899860645
136,19.19837899860645
137,19.19837899860645
138,19.19837899860645
139,19.19837899860645
140,19.19837899860645
141,19.19837899860645
142,19.19837899860645
143,19.19837899860645
144,19.19837899860645
145,19.19837899860645
146,19.19837899860645
147,19.19837899860645
148,19.19837899860645
149,19.19837899860645
150,19.19837899860645
151,19.19837899860645
152,19.19837899860645
153,19.19837899860645
154,19.19837899860645
155,19.19837899860645
156,19.19837899860645
157,19.19837899860645
158,19.19837899860645
159,19.19837899860645
160,19.19837899860645
161,19.19837899860645
162,19.19837899860645
163,19.19837899860645
164,19.19837899860645
165,19.19837899860645
166,19.19837899860645
167,19.19837899860645
168,19.19837899860645
169,19.19837899860645
170,19.19837899860645
171,19.19837899860645
172,19.19837899860645
173,19.19837899860645
174,19.19837899860645
175,19.19837899860645
176,19.19837899860645
177,19.19837899860645
178,19.19837899860645
179,19.19837899860645
180,19.19837899860645
181,19.19837899860645
182,19.19837899860645
183,19.19837899860645
184,19.19837899860645
185,19.19837899860645
186,19.19837899860645
