Iter,Best_Result
0,5391.544476909
1,4267.988559245
2,3419.493997919
3,1861.0270620260003
4,1677.645235714
5,1660.961602432
6,677.645235714
7,677.6452357139999
8,670.412030092
9,669.040883575
10,664.94024834
11,663.895138387
12,660.7400190190001
13,656.634907141
14,656.634907141
15,642.9468638970002
16,619.148280973
17,619.148280973
18,619.148280973
19,619.148280973
20,619.148280973
21,619.148280973
22,619.148280973
23,619.148280973
24,619.148280973
25,612.6313892679999
26,612.6313892679999
27,606.1095172539999
28,606.1095172539999
29,597.888483951
30,597.888483951
31,597.888483951
32,597.888483951
33,597.888483951
34,597.888483951
35,597.888483951
36,597.13703187
37,597.13703187
38,597.13703187
39,597.13703187
40,597.13703187
41,597.13703187
42,597.13703187
43,597.13703187
44,597.13703187
45,597.13703187
46,597.13703187
47,597.13703187
48,597.13703187
49,597.13703187
50,597.13703187
51,597.13703187
52,597.13703187
53,597.13703187
54,597.13703187
55,597.13703187
56,597.13703187
57,597.13703187
58,597.13703187
59,597.13703187
60,597.13703187
61,597.13703187
62,597.13703187
63,597.13703187
64,597.13703187
65,597.13703187
66,597.13703187
67,597.13703187
68,597.13703187
69,597.13703187
70,597.13703187
71,597.13703187
72,597.13703187
73,597.13703187
74,586.221285876
75,586.221285876
76,586.221285876
77,586.221285876
78,581.142508295
79,581.142508295
80,581.142508295
81,581.142508295
82,581.142508295
83,581.142508295
84,581.142508295
85,581.142508295
86,581.142508295
87,581.142508295
88,581.142508295
89,581.142508295
90,581.142508295
91,581.142508295
92,581.142508295
93,581.142508295
94,581.142508295
95,581.142508295
96,581.142508295
97,581.142508295
98,581.142508295
99,581.142508295
100,581.142508295
101,581.142508295
102,581.142508295
103,581.142508295
104,581.142508295
105,581.142508295
106,581.142508295
107,581.142508295
108,581.142508295
109,580.3903597990001
110,580.3903597990001
111,580.3903597990001
112,580.3903597990001
113,580.3903597990001
114,580.390359799
115,580.390359799
116,580.390359799
117,580.390359799
118,580.390359799
119,580.390359799
120,580.390359799
121,580.390359799
122,580.390359799
123,580.390359799
124,580.390359799
125,580.390359799
126,580.390359799
127,580.390359799
128,580.390359799
129,574.418122705
130,574.418122705
131,574.418122705
132,574.418122705
133,574.418122705
134,574.418122705
135,574.418122705
136,574.418122705
137,572.450401139
138,567.749146125
139,567.749146125
140,567.749146125
141,567.749146125
142,567.749146125
143,567.749146125
144,567.749146125
145,567.749146125
146,567.749146125
147,567.749146125
148,567.749146125
149,567.749146125
150,567.749146125
151,567.749146125
152,567.749146125
153,515.2220667380001
154,515.2220667380001
155,515.2220667380001
156,515.2220667380001
157,515.2220667380001
158,515.2220667380001
159,515.2220667380001
160,515.2220667380001
161,515.2220667380001
162,515.2220667380001
163,515.2220667380001
164,515.2220667380001
165,515.2220667380001
166,515.2220667380001
167,515.2220667380001
168,515.2220667380001
169,515.2220667380001
170,515.2220667380001
171,515.2220667380001
172,515.2220667380001
173,515.2220667380001
174,515.2220667380001
175,515.2220667380001
176,515.2220667380001
177,515.2220667380001
178,515.2220667380001
179,515.2220667380001
180,515.2220667380001
181,515.2220667380001
182,515.2220667380001
183,515.2220667380001
184,515.2220667380001
185,515.2220667380001
186,515.2220667380001
187,515.2220667380001
188,515.2220667380001
189,515.2220667380001
190,515.2220667380001
191,515.2220667380001
192,515.2220667380001
193,515.2220667380001
194,515.2220667380001
195,515.2220667380001
196,515.2220667380001
197,515.2220667380001
198,515.2220667380001
199,515.2220667380001
200,515.2220667380001
201,515.2220667380001
202,515.2220667380001
203,515.2220667380001
204,515.2220667380001
205,515.2220667380001
206,515.2220667380001
207,515.2220667380001
208,515.2220667380001
209,515.2220667380001
210,515.2220667380001
211,515.2220667380001
212,515.2220667380001
213,515.2220667380001
214,515.2220667380001
215,515.2220667380001
216,515.2220667380001
217,515.2220667380001
218,515.2220667380001
219,515.2220667380001
220,515.2220667380001
221,515.2220667380001
222,515.2220667380001
223,515.2220667380001
224,515.2220667380001
225,515.2220667380001
226,515.2220667380001
227,515.2220667380001
228,515.2220667380001
229,515.2220667380001
230,515.2220667380001
231,515.2220667380001
232,515.2220667380001
233,515.2220667380001
234,515.2220667380001
235,515.2220667380001
236,515.2220667380001
237,515.2220667380001
238,515.2220667380001
239,515.2220667380001
240,515.2220667380001
241,515.2220667380001
242,515.2220667380001
243,515.2220667380001
244,515.2220667380001
245,515.2220667380001
246,515.2220667380001
247,515.2220667380001
248,515.2220667380001
249,515.2220667380001
250,515.2220667380001
251,515.2220667380001
252,515.2220667380001
253,515.2220667380001
254,515.2220667380001
255,515.2220667380001
256,515.2220667380001
257,515.2220667380001
258,515.2220667380001
259,515.2220667380001
260,515.2220667380001
261,515.2220667380001
262,515.2220667380001
263,515.2220667380001
264,515.2220667380001
265,515.2220667380001
266,515.2220667380001
267,515.2220667380001
268,515.2220667380001
269,515.2220667380001
270,515.2220667380001
271,515.2220667380001
272,515.2220667380001
273,515.2220667380001
274,515.2220667380001
275,515.2220667380001
276,515.2220667380001
277,515.2220667380001
278,515.2220667380001
279,515.2220667380001
280,515.2220667380001
281,515.2220667380001
282,515.2220667380001
283,515.2220667380001
284,515.2220667380001
285,515.2220667380001
286,515.2220667380001
287,515.2220667380001
288,515.2220667380001
289,515.2220667380001
290,515.2220667380001
291,515.2220667380001
292,515.2220667380001
293,515.2220667380001
294,515.2220667380001
295,515.2220667380001
296,515.2220667380001
297,515.2220667380001
298,515.2220667380001
