Iter,Best_Result
0,4318.047027342999
1,3508.569404734
2,2790.357398804
3,711.7461213499998
4,678.387996383
5,678.387996383
6,678.387996383
7,678.387996383
8,676.2610359359996
9,676.2610359359996
10,676.2610359359996
11,637.8559852819997
12,637.8559852819997
13,637.8559852819997
14,637.8559852819997
15,637.8559852819997
16,637.8559852819997
17,637.8559852819997
18,637.8559852819997
19,637.8559852819997
20,637.8559852819997
21,565.7020270139997
22,565.7020270139997
23,527.6180119479998
24,527.6180119479998
25,527.6180119479998
26,527.6180119479998
27,527.4363202469998
28,527.4363202469998
29,527.0048903789999
30,527.0048903789999
31,527.0048903789999
32,527.0048903789999
33,527.0048903789999
34,527.0048903789999
35,527.0048903789999
36,527.0048903789999
37,527.0048903789999
38,527.0048903789999
39,527.0048903789999
40,527.0048903789999
41,527.0048903789999
42,527.0048903789999
43,527.0048903789999
44,527.0048903789999
45,527.0048903789999
46,527.0048903789999
47,527.0048903789999
48,527.0048903789999
49,527.0048903789999
50,527.0048903789999
51,527.0048903789999
52,518.949398456
53,518.949398456
54,518.949398456
55,518.949398456
56,518.949398456
57,518.949398456
58,518.949398456
59,518.949398456
60,518.949398456
61,518.949398456
62,518.949398456
63,518.949398456
64,518.949398456
65,518.949398456
66,518.949398456
67,518.949398456
68,518.949398456
69,518.949398456
70,518.949398456
71,518.949398456
72,518.949398456
73,518.949398456
74,518.949398456
75,518.949398456
76,518.949398456
77,518.949398456
78,518.949398456
79,518.949398456
80,518.949398456
81,518.949398456
82,518.949398456
83,518.949398456
84,504.792342123
85,504.792342123
86,504.792342123
87,504.792342123
88,504.792342123
89,504.792342123
90,504.792342123
91,504.792342123
92,504.792342123
93,504.792342123
94,504.792342123
95,504.792342123
96,504.792342123
97,504.792342123
98,504.792342123
99,504.792342123
100,504.792342123
101,504.792342123
102,504.792342123
103,504.792342123
104,504.792342123
105,504.792342123
106,504.792342123
107,504.792342123
108,504.792342123
109,504.792342123
110,504.792342123
111,504.792342123
112,504.792342123
113,504.792342123
114,504.792342123
115,504.792342123
116,504.792342123
117,504.792342123
118,504.792342123
119,504.792342123
120,504.792342123
121,504.792342123
122,504.792342123
123,504.792342123
124,504.792342123
125,504.792342123
126,504.792342123
127,504.792342123
128,504.792342123
129,504.792342123
130,504.792342123
131,504.792342123
132,504.792342123
133,504.792342123
134,504.792342123
135,504.792342123
136,504.792342123
137,504.792342123
138,504.792342123
139,504.792342123
140,504.792342123
141,504.792342123
142,504.792342123
143,504.792342123
144,504.792342123
145,504.792342123
146,504.792342123
147,504.792342123
148,504.792342123
149,504.792342123
150,504.792342123
151,504.792342123
152,504.792342123
153,504.792342123
154,504.792342123
155,504.792342123
156,504.792342123
157,504.792342123
158,504.792342123
159,504.792342123
160,504.792342123
161,504.792342123
162,504.792342123
163,504.792342123
164,504.792342123
165,504.792342123
166,504.792342123
167,504.792342123
168,504.792342123
169,504.792342123
170,504.792342123
171,504.792342123
172,504.792342123
173,504.792342123
174,504.792342123
175,504.792342123
176,504.792342123
177,504.792342123
178,504.792342123
179,504.792342123
180,504.792342123
181,504.792342123
182,504.792342123
183,504.792342123
184,504.792342123
185,504.792342123
186,504.792342123
187,504.792342123
188,504.792342123
189,504.792342123
190,504.792342123
191,504.792342123
192,504.792342123
193,504.792342123
194,504.792342123
195,504.792342123
196,504.792342123
197,504.792342123
198,504.792342123
199,504.792342123
200,504.792342123
201,504.792342123
202,504.792342123
203,504.792342123
204,504.792342123
205,504.792342123
206,504.792342123
207,504.792342123
208,504.792342123
209,504.792342123
210,504.792342123
211,504.792342123
212,504.792342123
213,504.792342123
214,504.792342123
215,504.792342123
216,504.792342123
217,504.792342123
218,504.792342123
219,504.792342123
220,504.792342123
221,504.792342123
222,504.792342123
223,504.792342123
224,504.792342123
225,504.792342123
226,504.792342123
227,504.792342123
228,504.792342123
229,504.792342123
230,504.792342123
231,504.792342123
232,504.792342123
233,504.792342123
234,504.792342123
235,504.792342123
236,504.792342123
237,504.792342123
238,504.792342123
239,504.792342123
240,504.792342123
241,504.792342123
242,504.792342123
243,504.792342123
244,504.792342123
245,504.792342123
246,504.792342123
247,504.792342123
248,504.792342123
249,504.792342123
250,504.792342123
251,504.792342123
252,504.792342123
253,504.792342123
254,504.792342123
255,504.792342123
256,504.792342123
257,504.792342123
258,504.792342123
259,504.792342123
260,504.792342123
261,504.792342123
262,504.792342123
263,504.792342123
264,504.792342123
265,504.792342123
266,504.792342123
267,504.792342123
268,504.792342123
269,504.792342123
270,504.792342123
271,504.792342123
272,504.792342123
273,504.792342123
274,504.792342123
275,504.792342123
276,504.792342123
277,504.792342123
278,504.792342123
279,504.792342123
280,504.792342123
281,504.792342123
282,504.792342123
283,504.792342123
284,504.792342123
285,504.792342123
286,504.792342123
287,504.792342123
288,504.792342123
289,504.792342123
290,504.792342123
291,504.792342123
292,504.792342123
293,504.792342123
294,504.792342123
295,504.792342123
296,504.792342123
297,504.792342123
298,504.792342123
299,504.792342123
300,504.792342123
301,504.792342123
302,504.792342123
303,504.792342123
304,504.792342123
305,504.792342123
306,504.792342123
307,504.792342123
308,504.792342123
309,504.792342123
310,504.792342123
311,504.792342123
312,504.792342123
313,504.792342123
314,504.792342123
315,504.792342123
316,504.792342123
317,504.792342123
318,504.792342123
319,504.792342123
320,504.792342123
321,504.792342123
322,504.792342123
323,504.792342123
324,504.792342123
325,504.792342123
326,504.792342123
327,504.792342123
328,504.792342123
329,504.792342123
330,504.792342123
331,504.792342123
332,504.792342123
333,504.792342123
334,504.792342123
335,504.792342123
336,504.792342123
337,504.792342123
338,504.792342123
339,504.792342123
340,504.792342123
341,504.792342123
342,504.792342123
343,504.792342123
344,504.792342123
345,504.792342123
346,504.792342123
347,504.792342123
348,504.792342123
349,504.792342123
350,504.792342123
351,504.792342123
352,504.792342123
353,504.792342123
354,504.792342123
355,504.792342123
356,504.792342123
357,504.792342123
358,504.792342123
359,504.792342123
360,504.792342123
361,504.792342123
362,504.792342123
363,504.792342123
364,504.792342123
365,504.792342123
366,504.792342123
367,504.792342123
368,504.792342123
369,504.792342123
370,504.792342123
371,504.792342123
372,504.792342123
373,504.792342123
374,504.792342123
375,504.792342123
376,504.792342123
377,504.792342123
378,504.792342123
379,504.792342123
380,504.792342123
381,504.792342123
382,504.792342123
383,504.792342123
384,504.792342123
385,504.792342123
386,504.792342123
387,504.792342123
388,504.792342123
389,504.792342123
390,504.792342123
391,504.792342123
392,504.792342123
393,504.792342123
394,504.792342123
395,504.792342123
396,504.792342123
397,504.792342123
398,504.792342123
399,504.792342123
400,504.792342123
401,504.792342123
402,504.792342123
403,504.792342123
404,504.792342123
405,504.792342123
406,504.792342123
407,504.792342123
408,504.792342123
409,504.792342123
410,504.792342123
411,504.792342123
412,504.792342123
413,504.792342123
414,504.792342123
415,504.792342123
416,504.792342123
417,504.792342123
418,504.792342123
419,504.792342123
420,504.792342123
421,504.792342123
422,504.792342123
423,504.792342123
424,504.792342123
425,504.792342123
426,504.792342123
427,504.792342123
428,504.792342123
429,504.792342123
430,504.792342123
431,504.792342123
432,504.792342123
433,504.792342123
434,504.792342123
435,504.792342123
436,504.792342123
437,504.792342123
438,504.792342123
439,504.792342123
440,504.792342123
441,504.792342123
442,504.792342123
443,504.792342123
444,504.792342123
445,504.792342123
446,504.792342123
447,504.792342123
448,504.792342123
449,504.792342123
450,504.792342123
451,504.792342123
452,504.792342123
453,504.792342123
454,504.792342123
455,504.792342123
456,504.792342123
457,504.792342123
458,504.792342123
459,504.792342123
460,504.792342123
461,504.792342123
462,504.792342123
463,504.792342123
464,504.792342123
465,504.792342123
466,504.792342123
467,504.792342123
468,504.792342123
469,504.792342123
470,504.792342123
471,504.792342123
472,504.792342123
473,504.792342123
474,504.792342123
475,504.792342123
476,504.792342123
477,504.792342123
478,504.792342123
479,504.792342123
480,504.792342123
481,504.792342123
482,504.792342123
483,504.792342123
484,504.792342123
485,504.792342123
486,504.792342123
487,504.792342123
488,504.792342123
489,504.792342123
490,504.792342123
491,504.792342123
492,504.792342123
493,504.792342123
494,504.792342123
495,504.792342123
496,504.792342123
497,504.792342123
498,504.792342123
499,504.792342123
500,504.792342123
501,504.792342123
502,504.792342123
503,504.792342123
504,504.792342123
505,504.792342123
506,504.792342123
507,504.792342123
508,504.792342123
509,504.792342123
510,504.792342123
511,504.792342123
512,504.792342123
513,504.792342123
514,504.792342123
515,504.792342123
516,504.792342123
517,504.792342123
518,504.792342123
519,504.792342123
520,504.792342123
521,504.792342123
522,504.792342123
523,504.792342123
524,504.792342123
525,504.792342123
526,504.792342123
527,504.792342123
528,504.792342123
529,504.792342123
530,504.792342123
531,504.792342123
532,504.792342123
533,504.792342123
534,504.792342123
535,504.792342123
536,504.792342123
537,504.792342123
538,504.792342123
539,504.792342123
540,504.792342123
541,504.792342123
542,504.792342123
543,504.792342123
544,504.792342123
545,504.792342123
546,504.792342123
547,504.792342123
548,504.792342123
549,504.792342123
550,504.792342123
551,504.792342123
552,504.792342123
