Iter,Best_Result
0,336.04381224300005
1,336.04381224300005
2,270.913411181
3,270.913411181
4,270.913411181
5,270.913411181
6,270.913411181
7,270.913411181
8,270.913411181
9,270.913411181
10,270.913411181
11,270.913411181
12,270.90562982899996
13,270.90562982899996
14,270.90562982899996
15,270.90562982899996
16,255.461269345
17,249.88592506299997
18,249.88592506299997
19,249.88592506299997
20,232.04813702600003
21,232.04813702600003
22,232.04813702600003
23,232.04813702600003
24,211.283462326
25,211.283462326
26,211.283462326
27,208.937453794
28,197.31816014199998
29,197.31816014199998
30,194.98292700199997
31,194.98292700199997
32,194.98292700199997
33,194.98292700199997
34,194.98292700199997
35,194.98292700199997
36,194.98292700199997
37,194.98292700199997
38,194.98292700199997
39,194.98292700199997
40,194.98292700199997
41,194.98292700199997
42,194.98292700199997
43,194.98292700199997
44,194.98292700199997
45,194.98292700199997
46,194.98292700199997
47,194.98292700199997
48,194.98292700199997
49,194.98292700199997
50,194.98292700199997
51,194.98292700199997
52,194.98292700199997
53,194.98292700199997
54,194.98292700199997
55,194.98292700199997
56,194.98292700199997
57,194.98292700199997
58,194.98292700199997
59,194.98292700199997
60,194.98292700199997
61,194.98292700199997
62,194.98292700199997
63,194.98292700199997
64,194.98292700199997
65,194.98292700199997
66,194.98292700199997
67,194.98292700199997
68,194.98292700199997
69,194.98292700199997
70,194.98292700199997
71,194.98292700199997
72,194.98292700199997
73,194.98292700199997
74,194.98292700199997
75,194.98292700199997
76,194.98292700199997
77,194.98292700199997
78,194.98292700199997
79,194.98292700199997
80,194.98292700199997
81,194.98292700199997
82,194.98292700199997
83,194.98292700199997
84,194.98292700199997
85,194.98292700199997
86,194.98292700199997
87,194.98292700199997
88,194.98292700199997
89,194.98292700199997
90,194.98292700199997
91,194.98292700199997
92,194.98292700199997
93,194.98292700199997
94,194.98292700199997
95,194.98292700199997
96,194.98292700199997
97,194.98292700199997
98,194.98292700199997
99,194.98292700199997
100,194.98292700199997
101,194.98292700199997
102,194.98292700199997
103,194.98292700199997
104,194.98292700199997
105,194.98292700199997
106,194.98292700199997
107,194.98292700199997
108,194.98292700199997
109,194.98292700199997
110,194.98292700199997
111,194.98292700199997
112,194.98292700199997
113,194.98292700199997
114,194.98292700199997
115,194.98292700199997
116,194.98292700199997
