Iter,Best_Result
0,485.14941005900005
1,485.14941005900005
2,485.14941005900005
3,485.14941005900005
4,485.14941005900005
5,485.14941005900005
6,485.14941005900005
7,485.14941005900005
8,485.14941005900005
9,485.14941005900005
10,485.14941005900005
11,485.14941005900005
12,485.14941005900005
13,485.14941005900005
14,485.14941005900005
15,485.14941005900005
16,485.14941005900005
17,485.14941005900005
18,485.14941005900005
19,485.14941005900005
20,485.14941005900005
21,485.14941005900005
22,485.14941005900005
23,485.14941005900005
24,485.14941005900005
25,485.14941005900005
26,485.14941005900005
27,485.14941005900005
28,485.14941005900005
29,485.14941005900005
30,485.14941005900005
31,485.14941005900005
32,485.14941005900005
33,485.14941005900005
34,485.14941005900005
35,485.14941005900005
36,485.14941005900005
37,485.14941005900005
38,485.14941005900005
39,485.14941005900005
40,485.14941005900005
41,485.14941005900005
42,485.14941005900005
43,485.14941005900005
44,485.14941005900005
45,485.14941005900005
46,485.14941005900005
47,485.14941005900005
48,485.14941005900005
49,485.14941005900005
50,485.14941005900005
51,485.14941005900005
52,485.14941005900005
53,485.14941005900005
54,485.14941005900005
55,485.14941005900005
56,485.14941005900005
57,485.14941005900005
58,485.14941005900005
59,485.14941005900005
60,485.14941005900005
61,485.14941005900005
62,485.14941005900005
63,485.14941005900005
64,485.14941005900005
65,485.14941005900005
66,485.14941005900005
67,485.14941005900005
68,485.14941005900005
69,485.14941005900005
70,485.14941005900005
71,485.14941005900005
72,485.14941005900005
73,485.14941005900005
74,485.14941005900005
75,485.14941005900005
76,485.14941005900005
77,485.14941005900005
78,485.14941005900005
79,485.14941005900005
80,485.14941005900005
81,485.14941005900005
82,485.14941005900005
83,485.14941005900005
84,485.14941005900005
85,485.14941005900005
86,485.14941005900005
87,485.14941005900005
88,485.14941005900005
89,485.14941005900005
90,485.14941005900005
91,485.14941005900005
92,485.14941005900005
93,485.14941005900005
94,485.14941005900005
95,485.14941005900005
96,485.14941005900005
97,485.14941005900005
98,485.14941005900005
99,485.14941005900005
100,485.14941005900005
101,485.14941005900005
102,485.14941005900005
103,485.14941005900005
104,485.14941005900005
105,485.14941005900005
106,485.14941005900005
107,485.14941005900005
108,485.14941005900005
109,485.14941005900005
110,485.14941005900005
111,485.14941005900005
112,485.14941005900005
113,485.14941005900005
114,485.14941005900005
115,485.14941005900005
116,485.14941005900005
117,485.14941005900005
118,485.14941005900005
119,485.14941005900005
120,485.14941005900005
121,485.14941005900005
122,485.14941005900005
123,485.14941005900005
124,485.14941005900005
125,485.14941005900005
126,485.14941005900005
127,485.14941005900005
128,485.14941005900005
129,485.14941005900005
130,485.14941005900005
131,485.14941005900005
132,485.14941005900005
133,485.14941005900005
134,485.14941005900005
135,485.14941005900005
136,485.14941005900005
137,485.14941005900005
138,485.14941005900005
139,485.14941005900005
140,485.14941005900005
141,485.14941005900005
142,485.14941005900005
143,485.14941005900005
144,485.14941005900005
145,485.14941005900005
146,485.14941005900005
147,485.14941005900005
148,485.14941005900005
149,485.14941005900005
150,485.14941005900005
151,485.14941005900005
152,485.14941005900005
153,485.14941005900005
154,485.14941005900005
155,485.14941005900005
156,485.14941005900005
157,485.14941005900005
158,485.14941005900005
159,485.14941005900005
160,485.14941005900005
161,485.14941005900005
162,485.14941005900005
163,485.14941005900005
164,485.14941005900005
165,485.14941005900005
166,485.14941005900005
167,485.14941005900005
168,485.14941005900005
169,485.14941005900005
170,485.14941005900005
171,485.14941005900005
172,485.14941005900005
173,485.14941005900005
174,485.14941005900005
175,485.14941005900005
176,485.14941005900005
177,485.14941005900005
178,485.14941005900005
179,485.14941005900005
180,485.14941005900005
181,485.14941005900005
182,485.14941005900005
183,485.14941005900005
184,485.14941005900005
185,485.14941005900005
186,485.14941005900005
187,485.14941005900005
188,485.14941005900005
189,485.14941005900005
190,485.14941005900005
191,485.14941005900005
192,485.14941005900005
193,485.14941005900005
194,485.14941005900005
195,485.14941005900005
196,485.14941005900005
197,485.14941005900005
198,485.14941005900005
199,485.14941005900005
200,485.14941005900005
201,485.14941005900005
202,485.14941005900005
203,485.14941005900005
204,485.14941005900005
205,485.14941005900005
206,485.14941005900005
207,485.14941005900005
208,485.14941005900005
209,485.14941005900005
210,485.14941005900005
211,485.14941005900005
212,485.14941005900005
213,485.14941005900005
214,485.14941005900005
215,485.14941005900005
216,485.14941005900005
217,485.14941005900005
218,485.14941005900005
219,485.14941005900005
220,485.14941005900005
221,485.14941005900005
222,485.14941005900005
223,485.14941005900005
224,485.14941005900005
225,485.14941005900005
226,485.14941005900005
227,485.14941005900005
228,485.14941005900005
229,485.14941005900005
230,485.14941005900005
231,485.14941005900005
232,485.14941005900005
233,485.14941005900005
234,485.14941005900005
235,485.14941005900005
236,485.14941005900005
237,485.14941005900005
238,485.14941005900005
239,485.14941005900005
240,485.14941005900005
241,485.14941005900005
242,485.14941005900005
243,485.14941005900005
244,485.14941005900005
245,485.14941005900005
246,485.14941005900005
247,485.14941005900005
248,485.14941005900005
249,485.14941005900005
250,485.14941005900005
251,485.14941005900005
252,485.14941005900005
253,485.14941005900005
254,485.14941005900005
255,485.14941005900005
256,485.14941005900005
257,485.14941005900005
258,485.14941005900005
259,485.14941005900005
260,485.14941005900005
261,485.14941005900005
262,485.14941005900005
263,485.14941005900005
264,485.14941005900005
265,485.14941005900005
266,485.14941005900005
267,485.14941005900005
268,485.14941005900005
269,485.14941005900005
270,485.14941005900005
271,485.14941005900005
272,485.14941005900005
273,485.14941005900005
274,485.14941005900005
275,485.14941005900005
276,485.14941005900005
277,485.14941005900005
278,485.14941005900005
279,485.14941005900005
280,485.14941005900005
281,485.14941005900005
282,485.14941005900005
283,485.14941005900005
284,485.14941005900005
285,485.14941005900005
286,485.14941005900005
287,485.14941005900005
288,485.14941005900005
289,485.14941005900005
290,485.14941005900005
291,485.14941005900005
292,485.14941005900005
293,485.14941005900005
294,485.14941005900005
295,485.14941005900005
296,485.14941005900005
297,485.14941005900005
298,485.14941005900005
299,485.14941005900005
300,485.14941005900005
301,485.14941005900005
302,485.14941005900005
303,485.14941005900005
304,485.14941005900005
305,485.14941005900005
306,485.14941005900005
307,485.14941005900005
308,485.14941005900005
309,485.14941005900005
310,485.14941005900005
311,485.14941005900005
312,485.14941005900005
313,485.14941005900005
