Iter,Best_Result
0,305.052564199
1,305.052564199
2,305.052564199
3,305.052564199
4,305.052564199
5,305.052564199
6,305.052564199
7,305.052564199
8,305.052564199
9,281.60758840200003
10,251.072399445
11,251.072399445
12,251.072399445
13,228.37612436600003
14,223.95883432899998
15,223.95883432899998
16,223.95883432899998
17,223.95883432899998
18,223.95883432899998
19,223.95883432899998
20,223.95883432899998
21,223.95883432899998
22,223.95883432899998
23,223.95883432899998
24,202.65362681800002
25,202.65362681800002
26,202.65362681800002
27,202.65362681800002
28,202.65362681800002
29,181.40204040300003
30,171.903524465
31,171.903524465
32,171.903524465
33,171.903524465
34,171.903524465
35,171.903524465
36,171.903524465
37,171.903524465
38,171.903524465
39,171.903524465
40,171.903524465
41,171.903524465
42,171.903524465
43,171.903524465
44,171.903524465
45,171.903524465
46,171.903524465
47,171.903524465
48,171.903524465
49,171.903524465
50,171.903524465
51,171.903524465
52,171.903524465
53,171.903524465
54,171.903524465
55,171.903524465
56,171.903524465
57,171.903524465
58,171.903524465
59,171.903524465
60,171.903524465
61,171.903524465
62,171.903524465
63,171.903524465
64,171.903524465
65,171.903524465
66,171.903524465
67,171.903524465
68,171.903524465
69,171.903524465
70,171.903524465
71,171.903524465
72,171.903524465
73,171.903524465
74,171.903524465
75,171.903524465
76,171.903524465
77,171.903524465
78,171.903524465
79,171.903524465
80,171.903524465
81,171.903524465
82,171.903524465
83,171.903524465
84,171.903524465
85,171.903524465
86,171.903524465
87,171.903524465
88,171.903524465
89,171.903524465
90,171.903524465
91,171.903524465
92,171.903524465
93,171.903524465
94,171.903524465
95,171.903524465
96,171.903524465
97,171.903524465
98,171.903524465
99,171.903524465
100,171.903524465
101,171.903524465
102,171.903524465
103,171.903524465
104,171.903524465
105,171.903524465
106,171.903524465
107,171.903524465
108,171.903524465
109,171.903524465
110,171.903524465
111,171.903524465
112,171.903524465
113,171.903524465
114,171.903524465
115,171.903524465
116,171.903524465
117,171.903524465
118,171.903524465
119,171.903524465
120,171.903524465
121,171.903524465
122,171.903524465
123,171.903524465
124,171.903524465
125,171.903524465
126,171.903524465
127,171.903524465
128,171.903524465
129,171.903524465
130,171.903524465
131,171.903524465
132,171.903524465
133,171.903524465
134,171.903524465
135,171.903524465
136,171.903524465
137,171.903524465
138,171.903524465
139,171.903524465
140,171.903524465
141,171.903524465
142,171.903524465
143,171.903524465
144,171.903524465
145,171.903524465
146,171.903524465
147,171.903524465
148,171.903524465
149,171.903524465
150,171.903524465
151,171.903524465
152,171.903524465
153,171.903524465
154,171.903524465
155,171.903524465
156,171.903524465
157,171.903524465
158,171.903524465
159,171.903524465
160,171.903524465
161,171.903524465
162,171.903524465
163,171.903524465
164,171.903524465
165,171.903524465
166,171.903524465
167,171.903524465
168,171.903524465
169,171.903524465
170,171.903524465
171,171.903524465
172,171.903524465
173,171.903524465
174,171.903524465
175,171.903524465
176,171.903524465
177,171.903524465
178,171.903524465
179,171.903524465
180,171.903524465
181,171.903524465
182,171.903524465
183,171.903524465
184,171.903524465
185,171.903524465
186,171.903524465
187,171.903524465
188,171.903524465
189,171.903524465
190,171.903524465
191,171.903524465
192,171.903524465
193,171.903524465
194,171.903524465
195,171.903524465
196,171.903524465
197,171.903524465
198,171.903524465
199,171.903524465
200,171.903524465
201,171.903524465
202,171.903524465
203,171.903524465
204,171.903524465
205,171.903524465
206,171.903524465
207,171.903524465
208,171.903524465
209,171.903524465
210,171.903524465
211,171.903524465
212,171.903524465
213,171.903524465
214,171.903524465
215,171.903524465
216,171.903524465
217,171.903524465
218,171.903524465
219,171.903524465
220,171.903524465
221,171.903524465
222,171.903524465
223,171.903524465
224,171.903524465
225,171.903524465
226,171.903524465
227,171.903524465
228,171.903524465
229,171.903524465
230,171.903524465
231,171.903524465
232,171.903524465
233,171.903524465
234,171.903524465
235,171.903524465
236,171.903524465
237,171.903524465
238,171.903524465
239,171.903524465
240,171.903524465
241,171.903524465
242,171.903524465
243,171.903524465
244,171.903524465
245,171.903524465
246,171.903524465
247,171.903524465
248,171.903524465
249,171.903524465
250,171.903524465
251,171.903524465
252,171.903524465
253,171.903524465
254,171.903524465
255,171.903524465
256,171.903524465
257,171.903524465
258,171.903524465
259,171.903524465
260,171.903524465
261,171.903524465
262,171.903524465
263,171.903524465
264,171.903524465
265,171.903524465
266,171.903524465
267,171.903524465
268,171.903524465
269,171.903524465
270,171.903524465
271,171.903524465
272,171.903524465
273,171.903524465
274,171.903524465
275,171.903524465
276,171.903524465
277,171.903524465
278,171.903524465
279,171.903524465
280,171.903524465
281,171.903524465
282,171.903524465
283,171.903524465
284,171.903524465
285,171.903524465
286,171.903524465
287,171.903524465
288,171.903524465
289,171.903524465
290,171.903524465
291,171.903524465
292,171.903524465
293,171.903524465
294,171.903524465
295,171.903524465
296,171.903524465
297,171.903524465
298,171.903524465
299,171.903524465
300,171.903524465
301,171.903524465
302,171.903524465
303,171.903524465
304,171.903524465
305,171.903524465
306,171.903524465
307,171.903524465
308,171.903524465
309,171.903524465
310,171.903524465
311,171.903524465
312,171.903524465
313,171.903524465
314,171.903524465
315,171.903524465
316,171.903524465
317,171.903524465
318,171.903524465
319,171.903524465
320,171.903524465
321,171.903524465
322,171.903524465
323,171.903524465
324,171.903524465
325,171.903524465
326,171.903524465
327,171.903524465
328,171.903524465
329,171.903524465
330,171.903524465
331,171.903524465
332,171.903524465
333,171.903524465
334,171.903524465
335,171.903524465
336,171.903524465
337,171.903524465
338,171.903524465
339,171.903524465
340,171.903524465
341,171.903524465
342,171.903524465
343,171.903524465
344,171.903524465
345,171.903524465
346,171.903524465
347,171.903524465
348,171.903524465
349,171.903524465
350,171.903524465
351,171.903524465
352,171.903524465
353,171.903524465
354,171.903524465
355,171.903524465
356,171.903524465
357,171.903524465
358,171.903524465
359,171.903524465
360,171.903524465
361,171.903524465
362,171.903524465
363,171.903524465
364,171.903524465
365,171.903524465
366,171.903524465
367,171.903524465
368,171.903524465
369,171.903524465
370,171.903524465
371,171.903524465
372,171.903524465
373,171.903524465
374,171.903524465
375,171.903524465
376,171.903524465
377,171.903524465
378,171.903524465
379,171.903524465
380,171.903524465
381,171.903524465
382,171.903524465
383,171.903524465
384,171.903524465
385,171.903524465
386,171.903524465
387,171.903524465
